symbol,sector,securityType,bidPrice,bidSize,askPrice,askSize,lastUpdated,lastSalePrice,lastSaleSize,lastSaleTime,volume
PUTW,miscellaneous,et,25.65,100,35.12,100,1657808985006,0.0,0,0,0
ESTE,energyminerals,cs,9.97,100,10.89,300,1657809000291,10.87,863,1657809004888,6317
GB+,finance,wt,0.0,0,0.0,0,1657805400000,0.0,0,0,0
PSA-I,finance,ps,21.45,100,25.3,100,1657806579914,0.0,0,0,0
DATS,n/a,n/a,0.9936,100,1.22,100,1657808887330,0.0,0,0,0
PJP,miscellaneous,et,59.8,100,80.96,100,1657806300069,0.0,0,0,0
RZB,finance,ps,23.12,100,30.54,100,1657807257475,0.0,0,0,0
BSJQ,miscellaneous,et,17.84,100,24.04,100,1657806300100,0.0,0,0,0
ANGHW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
BNR,healthservices,ad,3.35,206,3.63,100,1657809003058,3.38,3,1657808932110,1026
FDL,miscellaneous,et,34.07,1200,34.12,1000,1657809005285,34.055,16,1657806002541,16
QRTEP,retailtrade,ps,53.04,100,62.58,100,1657808900302,0.0,0,0,0
ALIT,n/a,n/a,6.72,500,7.26,100,1657809003457,6.73,100,1657809000008,2990
IOACU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
FRT-C,finance,ps,19.8,100,26.83,100,1657806328882,0.0,0,0,0
NUVB,n/a,n/a,3.46,100,3.48,400,1657808981372,3.475,10,1657808770795,637
LVOX,n/a,n/a,1.29,106,1.55,100,1657808976722,1.42,10,1657808797619,1705
PXD,energyminerals,cs,200.76,104,202.0,124,1657809005190,201.425,50,1657809005361,17131
CRYP,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
BOSS,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
SQL,n/a,n/a,0.712,100,1.09,100,1657806023873,0.0,0,0,0
NLY,finance,cs,6.08,6500,6.09,2200,1657809004893,6.085,200,1657808845851,88489
RYLD,miscellaneous,et,20.67,100,20.78,100,1657808993014,20.755,100,1657808547390,500
PLMIU,n/a,n/a,0.0,0,9.85,100,1657805401343,0.0,0,0,0
XFINU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
TETCW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
TATT,electronictechnology,cs,5.5,100,6.68,100,1657806606259,0.0,0,0,0
MURF,n/a,n/a,10.01,100,12.03,100,1657805401831,0.0,0,0,0
KRE,miscellaneous,et,51.76,100,61.34,100,1657809005714,56.525,100,1657808920376,56894
CMC,non-energyminerals,cs,33.2,100,33.29,100,1657809002064,33.18,3,1657808957114,4362
PCOR,n/a,n/a,40.06,139,43.82,100,1657809003455,43.79,36,1657809003450,2777
MSI,electronictechnology,cs,208.09,233,224.86,100,1657809006567,208.26,10,1657809001001,5212
AJXA,finance,ps,22.51,100,26.61,100,1657806727525,0.0,0,0,0
ICLR,healthtechnology,cs,199.09,100,199.45,180,1657809006302,199.33,50,1657808921360,4030
AE,distributionservices,cs,27.72,100,33.99,100,1657807327181,0.0,0,0,0
IGD,miscellaneous,cef,5.37,400,5.39,100,1657808009059,5.375,100,1657808118970,400
LCFYW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
CQP,industrialservices,cs,37.01,100,44.05,100,1657808990278,40.53,90,1657808040154,687
FREY,n/a,n/a,7.66,500,7.68,100,1657809001071,7.61,100,1657808815261,5243
CHY,miscellaneous,cef,10.3,100,12.09,100,1657808961610,11.12,500,1657805401043,530
VWID,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
AVMU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ASGI,miscellaneous,cef,17.35,100,18.85,100,1657806787201,0.0,0,0,0
OCTZ,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
GDSTU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
HLF,distributionservices,cs,22.61,100,22.66,103,1657809006239,22.65,100,1657808918321,3918
HR,finance,cs,25.09,200,25.12,100,1657809006381,25.12,10,1657808985760,95284
QRVO,electronictechnology,cs,87.86,159,95.84,133,1657809006664,95.79,200,1657808996283,7762
BRACR,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
PRAX,healthtechnology,cs,3.16,100,3.46,200,1657809000297,3.44,60,1657808992770,334
SEAC,electronictechnology,cs,0.4784,100,0.526,100,1657809006618,0.528,100,1657806947280,400
ATHM,technologyservices,ad,34.68,400,37.61,100,1657808962312,34.8,25,1657808959309,947
PDM,finance,cs,12.55,200,12.57,300,1657809005194,12.535,200,1657808880702,967
VIRC,producermanufacturing,cs,3.22,100,3.97,100,1657806713922,3.69,100,1657805803200,100
CMCT,finance,cs,5.62,100,7.83,100,1657806318088,0.0,0,0,0
IRRX,n/a,n/a,9.98,100,12.02,100,1657805400290,0.0,0,0,0
XBIT,healthtechnology,cs,4.73,100,5.67,152,1657808968162,0.0,0,0,0
VFMO,miscellaneous,et,94.88,100,111.89,100,1657806303095,0.0,0,0,0
BHSEW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
RJAC=,n/a,n/a,9.89,1000,0.0,0,1657806308536,0.0,0,0,0
BSCT,miscellaneous,et,16.78,100,19.72,100,1657806588481,18.24,10,1657808925857,270
GTBP,n/a,n/a,2.53,100,2.98,133,1657808981597,0.0,0,0,0
CLFD,electronictechnology,cs,64.46,100,77.15,100,1657809004770,70.68,2,1657808960926,650
GBLI,finance,cs,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ABCM,healthtechnology,ad,13.6,200,14.85,100,1657808994551,13.65,1,1657808201448,325
EGF,miscellaneous,cef,9.44,100,11.17,100,1657807884085,0.0,0,0,0
GFAI,n/a,n/a,0.2582,100,0.3068,100,1657808885423,0.2806,100,1657808393395,1000
KLXE,industrialservices,cs,3.39,100,4.1,100,1657808990000,3.74,100,1657808981917,2909
MTA,commercialservices,cs,4.09,100,4.88,100,1657808908926,4.44,88,1657808550155,300
CFVIU,n/a,n/a,10.4,200,10.99,1200,1657808686689,0.0,0,0,0
PAYO,n/a,n/a,4.67,100,4.69,200,1657809003470,4.685,284,1657809000039,57272
PAYS,commercialservices,cs,1.6,100,1.91,100,1657807027798,0.0,0,0,0
VLT,miscellaneous,cef,9.67,100,11.41,100,1657808483191,0.0,0,0,0
CMRE-C,transportation,ps,0.0,0,0.0,0,1657805400000,0.0,0,0,0
OMEG,n/a,n/a,9.85,4500,9.87,100,1657808958921,0.0,0,0,0
PTVE,processindustries,cs,8.5,108,10.03,133,1657809001039,9.23,47,1657807991546,498
FPF,miscellaneous,cef,18.82,200,18.9,200,1657808510105,18.87,100,1657806722654,100
FITBO,finance,ps,22.1,100,24.94,100,1657807455061,0.0,0,0,0
VLATW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
FRI,miscellaneous,et,23.33,100,27.41,100,1657807113886,0.0,0,0,0
IZEA,technologyservices,cs,0.8418,100,1.0,100,1657807383648,0.916,100,1657808383329,100
PBND,miscellaneous,et,20.93,100,24.59,100,1657806347624,0.0,0,0,0
ARCM,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
MHN,miscellaneous,cef,10.97,200,11.96,100,1657808030362,10.995,100,1657808532354,300
CSCO,technologyservices,cs,41.73,100,44.71,167,1657809004587,41.73,100,1657808999017,117290
CPAQ,n/a,n/a,9.56,200,12.09,100,1657805403921,0.0,0,0,0
IBKR,finance,cs,48.19,185,52.9,135,1657809000536,52.76,10,1657808988445,7874
DKNG,technologyservices,cs,11.25,100,11.26,500,1657809005988,11.255,100,1657809003443,50340
BGXX,n/a,n/a,1.83,100,2.17,100,1657808517128,2.0,1,1657807216614,1
HISF,n/a,n/a,41.32,100,53.98,100,1657806581335,0.0,0,0,0
ARVL,n/a,n/a,1.42,309,1.43,700,1657809000024,1.425,5,1657808981686,20578
KR,retailtrade,cs,46.88,100,46.91,200,1657809006242,46.89,7,1657808919581,18108
CSTA+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
GNE,utilities,cs,8.21,118,9.0,100,1657808961015,8.99,30,1657807417796,60
GOL,transportation,ad,2.94,600,2.95,200,1657808998317,2.925,100,1657808741893,7726
DRH,finance,cs,8.23,200,8.24,500,1657809005552,8.21,100,1657808946215,5881
NSTC,n/a,n/a,9.76,800,11.77,100,1657805400927,0.0,0,0,0
AVNT,processindustries,cs,38.07,111,41.69,109,1657808970225,38.34,13,1657808794977,4592
PHI,communications,ad,29.25,100,29.54,300,1657808898075,29.51,100,1657808912811,2364
YQ,n/a,n/a,1.34,100,1.59,110,1657808720882,1.47,100,1657808025706,407
SOJD,utilities,ps,21.7,100,23.57,100,1657807724113,21.81,100,1657807838451,101
TXG,healthtechnology,cs,39.71,111,42.97,166,1657809006262,42.92,7,1657808981744,18205
HTY,miscellaneous,cef,4.7,100,5.63,100,1657807391959,5.2,100,1657806219240,200
AIV,finance,cs,6.85,210,6.9,124,1657809004331,6.87,57,1657808716469,1786
KKRS,n/a,n/a,17.56,100,20.85,100,1657806921878,0.0,0,0,0
FPAC=,n/a,n/a,9.89,1000,0.0,0,1657805401593,0.0,0,0,0
BBC,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
DISAU,n/a,n/a,9.79,1000,0.0,0,1657805537646,0.0,0,0,0
BXC,distributionservices,cs,70.2,217,76.58,106,1657808969807,70.48,1,1657808847067,1219
ESMV,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
FJUL,miscellaneous,et,0.0,0,0.0,0,1657805400000,33.02,20,1657808676825,30
TDW+,industrialservices,wt,0.0,0,0.0,0,1657805400000,0.0,0,0,0
EUSA,miscellaneous,et,55.86,100,75.06,100,1657806300090,0.0,0,0,0
QSWN,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
IJH,miscellaneous,et,222.96,100,240.96,100,1657809004331,222.46,100,1657808381963,1420
YMM,n/a,n/a,8.65,200,8.71,100,1657809006263,8.67,185,1657808998585,46248
ARCE,technologyservices,cs,12.97,100,14.37,200,1657809006476,14.18,14,1657805776929,14
IBMK,miscellaneous,et,20.72,100,27.99,100,1657806300098,0.0,0,0,0
FUBO,consumerservices,cs,2.47,200,2.48,2471,1657809005604,2.47,300,1657808964493,20243
XTJA,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
UGRO,n/a,n/a,5.05,100,6.18,100,1657808373043,0.0,0,0,0
QNGY,n/a,n/a,0.3103,100,0.3716,100,1657808918531,0.354,200,1657807191443,200
SCRMU,n/a,n/a,9.69,1000,9.84,1000,1657807980881,0.0,0,0,0
ACWF,miscellaneous,et,27.78,100,32.7,100,1657806323986,0.0,0,0,0
IIII,n/a,n/a,9.83,300,9.88,700,1657805417130,0.0,0,0,0
CRU+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
AXTI,electronictechnology,cs,5.53,100,6.04,200,1657808859208,6.04,21,1657808763403,247
PRAY,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
AVUV,miscellaneous,et,61.19,100,71.92,100,1657808838007,66.63,12,1657807214608,12
PSEP,miscellaneous,et,0.0,0,0.0,0,1657808406305,0.0,0,0,0
TDSB,miscellaneous,et,17.29,100,23.57,100,1657806300097,0.0,0,0,0
NWG,finance,ad,5.06,300,5.07,2800,1657809003437,5.065,5,1657809003437,4446
KPLTW,n/a,n/a,0.1197,100,0.1512,100,1657808622891,0.0,0,0,0
MHNC,finance,ps,15.4,100,18.75,100,1657807389219,0.0,0,0,0
BNKU,miscellaneous,et,18.46,100,21.69,100,1657808982013,19.97,100,1657808878937,1627
PSLV,miscellaneous,cef,6.24,5552,6.27,7000,1657809005937,6.245,190,1657808880466,21197
LEGR,miscellaneous,et,29.75,100,35.05,100,1657807335294,0.0,0,0,0
FND,retailtrade,cs,71.75,122,71.94,520,1657809006698,71.89,1,1657808997117,23361
ACRS,healthtechnology,cs,14.41,187,15.67,200,1657809006756,15.63,10,1657808928474,1243
DBEH,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
POCT,miscellaneous,et,25.74,100,30.31,100,1657806336315,0.0,0,0,0
APO,finance,cs,46.0,157,48.43,300,1657809000221,48.405,100,1657809004602,16875
NM,transportation,cs,1.95,500,2.17,100,1657807616349,2.04,100,1657806983220,100
GBTG+,n/a,n/a,0.8982,100,1.17,100,1657807016326,0.0,0,0,0
RXDX,n/a,n/a,26.13,100,30.61,109,1657809003995,28.32,1,1657808941435,1686
SKYA,n/a,n/a,9.72,700,11.83,100,1657805401181,0.0,0,0,0
WGRO,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
KWEB,miscellaneous,et,29.97,200,29.99,100,1657809006420,29.975,200,1657809003455,61640
DINT,miscellaneous,et,0.0,0,0.0,0,1657808985684,0.0,0,0,0
VLNS,n/a,n/a,0.6168,500,0.6805,100,1657808044790,0.6299,100,1657807004186,200
FNDC,miscellaneous,et,26.73,100,31.38,100,1657808979264,28.97,400,1657808560884,5901
PTN,healthtechnology,cs,0.2576,100,0.3078,100,1657808939314,0.0,0,0,0
ANAC+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
BPACU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
GOVT,miscellaneous,et,23.84,5900,23.85,72500,1657808994030,23.84,45,1657808984112,32158
RTX,electronictechnology,cs,89.95,100,90.13,100,1657809006597,90.15,18,1657809001471,33908
ASAN,technologyservices,cs,15.36,100,16.66,200,1657808999462,16.66,100,1657808988237,19033
DHY,miscellaneous,cef,1.85,103,1.91,200,1657808996686,1.9,82,1657808733177,382
MCH,n/a,n/a,22.87,100,27.02,100,1657806331358,0.0,0,0,0
TMC,n/a,n/a,0.8,300,0.8859,100,1657809002971,0.8153,400,1657808510759,861
CHCI,consumerdurables,cs,3.61,100,5.2,100,1657807178687,0.0,0,0,0
GSAQ,n/a,n/a,9.96,300,10.0,100,1657808825116,0.0,0,0,0
IWFH,miscellaneous,et,12.6,100,15.02,100,1657807864568,0.0,0,0,0
TETCU,n/a,n/a,9.8,1000,11.85,100,1657808824921,0.0,0,0,0
LOCC+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
FPA,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
LIT,miscellaneous,et,64.5,100,70.26,300,1657809000001,70.19,1,1657808739522,2863
OSTRW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
AGBAU,finance,ut,0.0,0,0.0,0,1657805400000,0.0,0,0,0
MXF,miscellaneous,cef,12.61,100,14.93,100,1657806871394,0.0,0,0,0
PMAR,miscellaneous,et,23.44,100,31.69,100,1657806300101,29.29,100,1657808555802,200
FRME,finance,cs,34.29,200,34.42,200,1657808994778,34.31,1,1657808842758,1510
DSGR,n/a,n/a,48.12,200,52.67,117,1657808892864,49.4,2,1657807414145,9
GLO,miscellaneous,cef,7.23,400,7.91,122,1657808243619,7.28,100,1657806383551,100
BNS,finance,cs,50.48,100,59.27,100,1657809006153,54.64,100,1657808998856,8973
SESN,healthtechnology,cs,0.8719,100,1.02,100,1657808820867,0.9453,400,1657808782348,400
CGNX,electronictechnology,cs,38.99,102,42.6,100,1657808970811,42.555,10,1657808908027,3625
PLRX,healthtechnology,cs,19.54,500,21.04,100,1657809006563,19.48,10,1657808952539,40321
ROCC,n/a,n/a,28.46,100,28.56,100,1657809001229,28.5,100,1657808930988,1491
ZTAQU,n/a,n/a,9.78,1000,0.0,0,1657805537650,0.0,0,0,0
OEF,miscellaneous,et,156.86,100,170.64,100,1657808976497,170.8,100,1657807025055,509
CALX,electronictechnology,cs,37.73,300,40.83,100,1657809006318,37.75,5,1657808922142,3142
IAF,miscellaneous,cef,4.13,100,5.41,100,1657807550532,0.0,0,0,0
TPBAU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
PGX,miscellaneous,et,12.48,200,12.5,500,1657808993478,12.49,400,1657808794582,14540
EMF,miscellaneous,cef,11.67,100,12.71,100,1657808159720,11.7,100,1657807221806,100
DNLI,healthtechnology,cs,33.54,214,33.72,100,1657809005969,33.58,16,1657808984981,3600
HOFVW,consumerservices,wt,0.0,0,0.0,0,1657805400000,0.0,0,0,0
MCAGU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
CMRE-B,transportation,ps,0.0,0,0.0,0,1657805400000,0.0,0,0,0
LIVN,healthtechnology,cs,59.91,200,64.61,105,1657808984116,60.07,100,1657808922870,1609
AMLP,miscellaneous,et,30.68,100,35.84,100,1657808998131,33.4,100,1657808873335,1255
EYLD,miscellaneous,et,23.35,100,27.51,100,1657807938745,0.0,0,0,0
RTLPP,n/a,n/a,17.11,100,26.79,100,1657805400659,0.0,0,0,0
CEMB,miscellaneous,et,38.47,100,50.49,100,1657806300088,0.0,0,0,0
ERM,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
DQ,processindustries,ad,68.11,191,68.36,200,1657809005784,68.03,10,1657808918198,7962
PYCR,n/a,n/a,22.12,121,26.13,158,1657809006658,23.91,26,1657808924780,3045
OG,n/a,n/a,0.737,100,0.9612,100,1657808930476,0.8253,100,1657808679455,200
WINVW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
VINC,n/a,n/a,1.37,100,1.64,100,1657807881233,0.0,0,0,0
PLX,healthservices,cs,0.9936,100,1.3,100,1657808140469,0.0,0,0,0
ASZ,n/a,n/a,9.76,224,9.78,400,1657808909058,9.77,263,1657808867232,363
EFR,miscellaneous,cef,9.6,100,13.07,102,1657808269664,0.0,0,0,0
PEBO,finance,cs,25.73,233,27.87,100,1657809004158,25.78,1,1657808894950,115
OPBK,finance,cs,10.32,133,11.31,100,1657808587921,10.38,100,1657806171598,100
TINV+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
PGRW,n/a,n/a,9.86,700,12.0,100,1657805400717,0.0,0,0,0
KAHC=,n/a,n/a,9.82,1000,9.97,1000,1657808822192,0.0,0,0,0
IYY,miscellaneous,et,73.12,100,98.43,100,1657806300093,91.03,100,1657808148712,400
SPXZ,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
EWC,miscellaneous,et,31.79,100,31.8,100,1657809006702,31.78,100,1657808980023,18353
TFC-O,finance,ps,21.31,100,25.16,100,1657806623264,23.3,26,1657806465252,26
PRFZ,miscellaneous,et,120.99,100,163.08,100,1657806300093,150.48,100,1657807587774,200
ARCT,healthtechnology,cs,16.7,100,19.83,100,1657809000056,18.14,1,1657808950354,1396
VCLN,n/a,n/a,20.04,1000,20.5,1000,1657808994164,0.0,0,0,0
NMRK,finance,cs,10.08,200,10.1,200,1657809005597,10.09,3,1657808982921,8220
RERE,n/a,n/a,2.49,100,2.74,400,1657808929875,2.75,100,1657808879764,1831
ERY,miscellaneous,et,55.45,100,65.45,100,1657808838395,59.98,100,1657805435105,200
WOMN,miscellaneous,et,25.17,100,29.75,100,1657806306928,0.0,0,0,0
AGAC+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
PBR.A,energyminerals,ad,9.99,200,10.02,1412,1657809005913,9.98,200,1657808915496,8201
MCHP,electronictechnology,cs,58.65,200,63.4,105,1657809006469,58.56,100,1657808873640,13584
CWAN,n/a,n/a,12.06,200,12.99,125,1657808981358,12.07,100,1657808733843,5415
FVCB,finance,cs,18.36,100,18.71,100,1657808591057,0.0,0,0,0
IFIN+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
WWACW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
GDV-K,n/a,n/a,0.0,0,0.0,0,1657805403328,0.0,0,0,0
PETQ,healthtechnology,cs,15.52,138,17.12,100,1657808998774,17.11,5,1657808990507,437
PMGMU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
JRE,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
QMOM,miscellaneous,et,41.21,500,41.3,500,1657809006252,41.23,18,1657808593670,18
DJCB,miscellaneous,et,0.0,0,21.89,100,1657808706548,0.0,0,0,0
ENVB,n/a,n/a,0.1952,100,0.2368,100,1657808540728,0.0,0,0,0
MAX,technologyservices,cs,10.87,100,11.82,100,1657808982880,10.86,28,1657808586274,194
ACHR,n/a,n/a,2.94,100,2.95,312,1657809005988,2.92,100,1657808954201,2046
REVH,n/a,n/a,9.75,500,9.79,133,1657806395316,0.0,0,0,0
KAL,n/a,n/a,4.7,100,5.74,100,1657808677489,5.25,33,1657808274373,143
BBBY,retailtrade,cs,4.94,100,5.38,100,1657809006137,4.94,100,1657808982939,24574
TRTN,finance,cs,48.32,114,52.74,100,1657808975160,52.68,33,1657808860278,690
PACK,processindustries,cs,5.04,103,5.92,195,1657808986508,5.51,77,1657808863426,7837
AWRE,communications,cs,1.83,100,2.49,100,1657808246677,0.0,0,0,0
ACIO,miscellaneous,et,22.81,100,30.82,100,1657806300101,0.0,0,0,0
CBSH,finance,cs,64.34,133,64.56,100,1657808974183,64.52,7,1657808963034,1466
EQBK,finance,cs,26.01,100,28.52,200,1657809000254,28.55,200,1657808370098,754
QTUM,miscellaneous,et,36.26,100,42.66,100,1657806301976,0.0,0,0,0
IGTAW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
BYN=,n/a,n/a,9.98,1000,10.1,1000,1657808816399,0.0,0,0,0
RVSB,finance,cs,6.66,100,7.34,100,1657808637261,0.0,0,0,0
GOOD,finance,cs,17.07,103,20.08,101,1657809006498,18.59,100,1657808997317,537
CTRA,energyminerals,cs,25.78,100,27.74,100,1657809006703,25.835,10,1657809000033,70302
AEACW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
GLHAU,n/a,n/a,9.81,1000,10.39,1000,1657805402678,0.0,0,0,0
RADI,finance,cs,13.07,104,15.4,102,1657809000318,14.21,92,1657808924632,2165
TCRX,n/a,n/a,2.64,100,3.45,100,1657808938066,3.42,10,1657807462520,10
ICNC+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
DHHC,n/a,n/a,7.84,100,9.85,100,1657805811202,0.0,0,0,0
CBAT,producermanufacturing,cs,1.04,100,1.23,117,1657808577206,1.13,32,1657808109116,96
WATT,electronictechnology,cs,0.8658,100,1.03,100,1657807040814,0.0,0,0,0
NLSP,n/a,n/a,0.472,100,0.6804,100,1657808076250,0.0,0,0,0
LKQ,consumerdurables,cs,49.22,200,49.26,100,1657809000513,49.19,1,1657808960659,10064
EXC,utilities,cs,43.08,100,43.11,200,1657809002172,43.09,1,1657808990172,13983
AQB,healthtechnology,cs,1.64,200,1.66,100,1657809000820,1.655,10,1657808826657,250
UJUL,miscellaneous,et,23.16,100,30.36,100,1657806334089,0.0,0,0,0
OBND,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
FACT,n/a,n/a,9.77,200,10.61,100,1657808778754,0.0,0,0,0
SBIO,miscellaneous,et,27.8,100,32.75,100,1657806330539,0.0,0,0,0
BRLI,finance,cs,9.66,100,13.83,100,1657807608497,0.0,0,0,0
NEAR,miscellaneous,et,49.17,3325,49.19,100,1657808985009,49.175,60,1657807450592,160
FXY,miscellaneous,et,67.17,1000,67.2,1000,1657809003395,67.18,10,1657808943285,101
PWB,miscellaneous,et,46.65,100,62.78,100,1657806300094,0.0,0,0,0
HHC,finance,cs,59.13,100,69.55,100,1657808976148,64.51,1,1657808971044,357
FSZ,miscellaneous,et,40.33,100,54.88,100,1657806300104,0.0,0,0,0
EVRG,utilities,cs,58.98,160,65.5,189,1657809004792,64.1,33,1657808993024,2524
SAN,finance,ad,2.3,3100,2.31,12300,1657809003593,2.3,300,1657809000244,57762
COE,technologyservices,ad,1.3,100,1.55,100,1657808541726,1.46,100,1657805804639,100
ROC,n/a,n/a,7.96,100,11.98,100,1657805400624,0.0,0,0,0
TBF,miscellaneous,et,19.92,2600,19.93,700,1657808997799,19.925,300,1657808951780,67372
IXP,miscellaneous,et,47.92,100,64.76,100,1657806300091,0.0,0,0,0
FRC,finance,cs,150.86,117,151.13,103,1657809004092,150.78,18,1657808956381,37937
EWP,miscellaneous,et,21.22,300,21.27,100,1657809004259,21.13,100,1657807701012,500
FST+,finance,wt,0.0,0,0.0,0,1657805400000,0.0,0,0,0
CRT,energyminerals,cs,13.91,100,15.57,100,1657808931608,15.49,100,1657808539099,600
PLAOW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
MEACU,n/a,n/a,9.86,200,10.09,200,1657805811303,0.0,0,0,0
KTTA,n/a,n/a,0.9292,100,1.1,100,1657807339943,0.0,0,0,0
ARTEW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
CNXC,n/a,n/a,121.87,100,132.44,126,1657808991471,122.03,10,1657808944653,4340
LUMN,communications,cs,10.55,1000,10.56,290,1657809004803,10.56,10,1657808997182,21240
CETX,electronictechnology,cs,0.2944,100,0.358,100,1657809006720,0.33,100,1657808964180,200
MOBQ,n/a,n/a,1.03,100,1.44,100,1657807020855,0.0,0,0,0
MD,healthservices,cs,22.3,200,24.35,100,1657809006457,22.36,100,1657808816192,1436
SWETU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
QFTA=,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
FLCA,miscellaneous,et,23.05,100,31.3,100,1657806300099,0.0,0,0,0
GPACW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
EMO,miscellaneous,cef,20.87,100,22.75,105,1657808544223,22.955,100,1657807180380,100
FIDI,miscellaneous,et,15.84,100,17.27,500,1657808928115,0.0,0,0,0
FSRDW,n/a,n/a,0.048,100,0.0972,100,1657807612315,0.0,0,0,0
MTR,energyminerals,cs,10.66,100,13.5,100,1657808269452,0.0,0,0,0
ALLK,healthtechnology,cs,3.47,100,3.84,112,1657809001106,3.77,32,1657808943113,2665
DKL,industrialservices,cs,42.44,190,51.19,133,1657808679203,46.37,100,1657808616467,457
IBHG,n/a,n/a,19.47,100,22.89,100,1657807373646,0.0,0,0,0
INSW,transportation,cs,19.25,300,19.32,300,1657809004852,19.3,5,1657808950903,470
TGAA,n/a,n/a,9.9,300,9.97,300,1657808764364,0.0,0,0,0
HUMAW,n/a,n/a,0.9016,100,1.22,100,1657806643490,0.0,0,0,0
FPFD,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
CPSS,finance,cs,9.43,100,11.15,100,1657809000693,10.23,36,1657808590366,170
AGM-E,finance,ps,0.0,0,0.0,0,1657805400000,0.0,0,0,0
NVS,healthtechnology,ad,75.31,100,81.98,100,1657809006551,81.975,38,1657809005526,8194
CRDO,n/a,n/a,10.52,200,11.39,100,1657808981779,10.55,100,1657808892113,1784
SAGP,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
S,n/a,n/a,22.83,263,22.88,168,1657809006587,22.86,11,1657808999014,57768
VLCN,n/a,n/a,1.49,100,1.77,100,1657808160320,0.0,0,0,0
CANG,technologyservices,ad,2.07,100,2.55,100,1657808590671,0.0,0,0,0
BALY,consumerservices,cs,20.66,100,20.79,112,1657809005118,20.69,4,1657808987842,2888
PACI,n/a,n/a,0.0,0,10.19,100,1657805439828,0.0,0,0,0
EMGF,miscellaneous,et,37.92,100,44.53,100,1657808907463,41.17,100,1657807647741,500
GNUS,consumerservices,cs,0.63,800,0.6453,200,1657808958451,0.6454,100,1657808518498,1568
FUMB,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
